Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file
9730,15,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,800000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,335,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53128,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
52366,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41666.66667,41666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
39866,2838,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,704.721635,2838.0,0.0,2838,2838,2838,2838.0,0.0,2838,2838,0,0.0,0.0,0,0,0,0,0,0,64,0,704.721635,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,370,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
39868,5401,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,370.301796,5401.0,0.0,5401,5401,5401,5401.0,0.0,5401,5401,0,0.0,0.0,0,0,0,0,0,0,64,0,370.301796,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,370,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
56214,23,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,521739.1304,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,346,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
3995,39,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,205128.2051,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25641.02564,25641.02564,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1213,84,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,95238.09524,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,11904.7619,11904.7619,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
5566,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1216,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1218,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
3851,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,76923.07692,76923.07692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
3998,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1217,1,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,8000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
4242,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1494,64,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
1352,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
6881,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
5560,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
57294,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
12174,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32778,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32777,61,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32776,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
7937,35,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32775,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
16113,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
3869,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32774,55,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18181.81818,18181.81818,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
9503,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
4900,51,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,156862.7451,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19607.84314,19607.84314,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32773,104,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,76923.07692,19230.76923,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,9615.384615,9615.384615,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32772,12,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32771,55,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18181.81818,18181.81818,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
32770,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
7007,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
22,141,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,85106.38298,14184.39716,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7092.198582,7092.198582,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
22,1392451,39,44,2710,6742,408,0,69.48717949,102.0667665,976,0,153.2272727,312.1874708,6788.030602,59.60712442,16981.10976,106478.9593,959123,1,1392451,36643.44737,163704.0964,999349,3,433209,10074.62791,21380.36481,90463,1,0,0,0,0,804,904,28.00816689,31.59895752,0,976,112.5238095,239.0867905,57162.4934,0,0,0,1,0,0,0,0,1,113.8795181,69.48717949,153.2272727,0,0,0,0,0,0,39,2710,44,6742,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,109917810,14,9,558,9397,205,0,39.85714286,70.11513295,2920,0,1044.111111,972.9232298,90.56767052,0.209247255,4996264.091,23300000.0,109000000,0,110000000,8455216.154,30400000.0,109000000,65,410071,51258.875,119997.729,346296,204,0,0,0,0,292,192,0.127367894,0.081879361,0,2920,414.7916667,761.6072238,580045.5634,0,0,0,1,0,0,0,0,0,432.826087,39.85714286,1044.111111,0,0,0,0,0,0,14,558,9,9397,65535,980,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,109898156,5,3,231,1738,213,0,46.2,93.28022298,1732,0,579.3333333,998.2431234,17.91658815,0.07279467,15700000.0,41500000.0,110000000,32,110000000,27500000.0,54900000.0,110000000,63,24020,12010.0,16073.95135,23376,644,0,0,0,0,112,72,0.045496669,0.027298001,0,1732,218.7777778,571.6821184,326820.4444,0,0,0,1,0,0,0,0,0,246.125,46.2,579.3333333,0,0,0,0,0,0,5,231,3,1738,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,109815835,5,3,247,1780,229,0,49.4,100.4330623,1774,0,593.3333333,1022.491728,18.45817591,0.072849239,15700000.0,41500000.0,110000000,6,110000000,27500000.0,54900000.0,110000000,108,24101,12050.5,16095.87166,23432,669,0,0,0,0,112,72,0.045530774,0.027318465,0,1774,225.2222222,585.5697605,342891.9444,0,0,0,1,0,0,0,0,0,253.375,49.4,593.3333333,0,0,0,0,0,0,5,247,3,1780,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,30498,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3869.106171,65.57807069,30498.0,0.0,30498,30498,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.78903535,32.78903535,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,91557,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,2009.677032,21.84431556,91557.0,0.0,91557,91557,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.92215778,10.92215778,41,143,75.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53246,86,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,209302.3256,34883.72093,43.0,7.071067812,48,38,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,11627.90698,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,91946,4,2,120,264,30,30,30.0,0.0,132,132,132.0,0.0,4176.364388,65.25569356,18389.2,30970.70695,71480,3,20463,6821.0,11802.19488,20449,3,3,3.0,0.0,3,3,0,0,0,0,80,40,43.50379571,21.75189785,30,132,59.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,69.0,30.0,132.0,0,0,0,0,0,0,4,120,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,30978,4,2,184,298,46,46,46.0,0.0,149,149,149.0,0.0,15559.42927,193.6858416,6195.6,8851.151919,19148,3,19200,6400.0,11040.11377,19148,4,3,3.0,0.0,3,3,0,0,0,0,116,40,129.1238944,64.56194719,46,149,75.42857143,50.25885376,2525.952381,0,0,0,0,0,0,0,0,0,88.0,46.0,149.0,0,0,0,0,0,0,4,184,2,298,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,185,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1751351.351,21621.62162,61.66666667,65.91914239,133,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10810.81081,10810.81081,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
22,7,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1714285.714,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,142857.1429,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
22,161,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,74534.16149,12422.36025,161.0,0.0,161,161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6211.180124,6211.180124,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,116041518,23,21,13024,5289,5472,0,566.2608696,1417.827346,4171,0,251.8571429,916.9825127,157.8142058,0.379174633,2698639.953,4410516.237,10000000,3,116000000,5274614.455,5004365.525,10100000,3,111000000,5533669.05,5120833.764,10100000,218,0,0,0,0,744,680,0.198204922,0.180969711,0,5472,406.9555556,1189.888955,1415835.725,0,0,0,1,0,0,0,0,0,416.2045455,566.2608696,251.8571429,0,0,0,0,0,0,23,13024,21,5289,29200,562,7,32,52057.91667,51638.6567,216020,36713,9618068.333,1350296.766,10000000,5330594,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
